prime,A,x0,trials
16253393171,1035656969,6197999036,57853
16253393171,2586868385,11310277144,3547
16253393171,170646630,3314133150,4041
16253393171,3888429007,10959200433,64053
16253393171,13668113000,10120747722,5619
16253393171,2863212739,13062689826,49266
16253393171,5646663640,13851288767,6878
16253393171,2665916142,3512740597,3191
16253393171,14702419378,6486420215,491
16253393171,11644719538,16207109288,46382
16606782551,1187174665,15759294737,5109
16606782551,3103673903,13607688891,8416
16606782551,7458444513,1444909910,25894
16606782551,9850887980,7247301876,16687
16606782551,14211537840,1193445376,7399
16606782551,738822236,9950992224,9700
16606782551,104689650,15281285562,8541
16606782551,7421713562,16504671416,12246
16606782551,2136057833,5921070228,12097
16606782551,7016432538,12903034649,87
17378546519,16417787,11376643959,17382
17378546519,6958990864,4260695732,30232
17378546519,16191348452,647043806,7273
17378546519,8288964304,7512379377,2849
17378546519,4292998312,4600380270,6129
17378546519,7640666460,561253528,3883
17378546519,3023951634,4985109225,458
17378546519,11082961893,11902381324,38364
17378546519,4133380283,13897289779,6411
17378546519,14177165081,9753720401,20134
