prime,A,x0,trials
67515707291,60556007357,65321309102,78299
67515707291,43198903767,31669272569,27907
67515707291,29973500501,30915188485,99575
67515707291,13771127957,62423486346,3521
67515707291,5752367892,16713971305,71159
67515707291,51412341724,28025334605,30994
67515707291,31704645798,1447822616,7158
67515707291,55596483508,17948051327,28399
67515707291,21729125942,6900769568,8699
67515707291,29954123233,7340037742,36427
69704298827,37667565567,68625028904,77097
69704298827,329590726,13605081994,91543
69704298827,6787630532,36474878147,49673
69704298827,62201591337,62144005285,53296
69704298827,48677200261,16962132908,101512
69704298827,46013343179,39896462482,14202
69704298827,31930684274,67532496033,38020
69704298827,69549895216,49640052249,24102
69704298827,64534800827,372920979,131414
69704298827,31883282233,22404827321,7541
71593777357,26081090512,4843066492,94762
71593777357,4714776260,56405109179,2744
71593777357,28668693987,22572799750,8032
71593777357,17858371825,33637973649,239847
71593777357,8809161871,28144109129,79009
71593777357,28873201313,29714823994,358843
71593777357,30203024904,41754371031,130738
71593777357,35794009317,503221522,100683
71593777357,6943178384,39017270328,43568
71593777357,16198717676,67516176882,91885
