prime,A,x0,trials
42366692281,1504912821,178271510,17071
42366692281,24268980611,22919381711,53687
42366692281,26459805125,21955500529,3358
42366692281,11548632400,20576238107,14311
42366692281,26589072102,17633298199,10388
42366692281,23320733340,36492122552,3958
42366692281,922027087,25343737846,8869
42366692281,14703407246,26828050266,36044
42366692281,2447704640,21022760436,7237
42366692281,40164930523,29559999032,174
44898471257,34488587343,25859286791,695
44898471257,3938226020,29494607360,41511
44898471257,7684495002,34105741629,83970
44898471257,35574863816,34251654453,437214
44898471257,23963100217,11216621706,37281
44898471257,8947426933,10512038210,146731
44898471257,32566007313,20536814565,41581
44898471257,2741694084,3254407483,15867
44898471257,43450914582,23924215562,42
44898471257,2373036797,40688982997,10779
45629797469,683624346,42126574854,28717
45629797469,28172759779,20566130216,19319
45629797469,39738172692,24327760657,6757
45629797469,11821107020,13877341829,29123
45629797469,2835357721,1585199538,19923
45629797469,3667398002,22984500179,136704
45629797469,30123771114,28572634251,25341
45629797469,2818463136,36321452193,36452
45629797469,991901628,26818929620,57690
45629797469,44339657713,16369329593,13082
