prime,A,x0,trials
38130619493,18726867050,20237434973,68004
38130619493,28480714112,38020094568,97630
38130619493,11886996063,9121563039,35926
38130619493,14849336422,26898080098,1162
38130619493,17335098339,12454440428,15117
38130619493,29224441639,2689279141,14006
38130619493,18970260402,10532287295,29549
38130619493,33674855564,25702510299,19147
38130619493,17939595002,25885022474,9577
38130619493,28091325923,27196730507,7679
38626403051,10055741767,6220842606,403
38626403051,14895871338,27396581009,2682
38626403051,9792856496,9189438691,8305
38626403051,31798063746,12385898647,33951
38626403051,5145821712,31349482074,9010
38626403051,10211660447,30674458892,7021
38626403051,16043995181,27708207214,1916
38626403051,28348564265,12071249086,4495
38626403051,31128970776,14081005475,8227
38626403051,22443502085,3400547705,13258
40868196541,7048632519,2674164764,44445
40868196541,9302808601,8340255885,66728
40868196541,5118576625,5917539761,47862
40868196541,16327763890,27557893822,189202
40868196541,27081950738,26451935244,173193
40868196541,17139120966,18219902836,14258
40868196541,13650921662,16556308404,7999
40868196541,24354584262,2920820677,55058
40868196541,32113744925,11152567196,46047
40868196541,29716204610,13975325297,38947
