prime,A,x0,trials
89944316323,26932045986,47812770719,15363
89944316323,52029609931,84079458668,10298
89944316323,41610160511,58703941223,86025
89944316323,43328588018,74612913434,42169
89944316323,38805384175,64315429608,64562
89944316323,3965918719,13681402762,49985
89944316323,14495373260,23524965618,23569
89944316323,5788001311,89422349302,52577
89944316323,24287051380,70814618062,102010
89944316323,65118297760,3469389302,92728
93844913387,56724930558,5166307616,42960
93844913387,19042927960,80602842905,15954
93844913387,32189195292,26373935344,35883
93844913387,56139988644,62148980878,97316
93844913387,13052131942,19976388058,166937
93844913387,61112598870,85099018236,19803
93844913387,85212474994,22680953568,2074
93844913387,57767324182,59476149174,54863
93844913387,56304688831,55473315989,229965
93844913387,255998074,46533662906,122856
97054467221,3615331566,91942699291,24783
97054467221,83420506607,74040229656,232422
97054467221,90332947503,72657874757,125450
97054467221,74580783294,25227678836,185386
97054467221,31952108699,23801109531,20223
97054467221,39801602384,51525174680,335000
97054467221,5828522576,30043961985,43122
97054467221,67951367653,39519904820,94570
97054467221,92041882888,32163866442,285738
97054467221,4336510875,85575338867,280670
