prime,A,x0,trials
24082237429,10936410762,3142651951,31831
24082237429,8803853553,19048544396,17776
24082237429,2474813282,16563005896,59315
24082237429,17115083367,2516878241,197570
24082237429,3810873338,4251932393,16116
24082237429,12137578734,3256162139,19946
24082237429,5446187089,6705758643,2759
24082237429,21261698627,13913425393,3879
24082237429,16157642120,20837375057,174338
24082237429,17708455327,4179320947,18733
25008272479,2955850627,581055613,11922
25008272479,13298172617,2372914646,1147
25008272479,18423582339,20004703083,31384
25008272479,5648746665,16000883440,8398
25008272479,2323609834,12801614559,12920
25008272479,13630297313,5888960066,20459
25008272479,20688394510,19414149772,51125
25008272479,24745759416,6050806415,8276
25008272479,5004418846,10683427858,16654
25008272479,24553535158,526053593,46888
25857463043,14994745344,7857638765,15484
25857463043,467205140,20262187407,151154
25857463043,7038913384,21510933415,6790
25857463043,19964611338,20955362529,3504
25857463043,23679780839,22223035190,16965
25857463043,9658608734,25250042236,66267
25857463043,22089051926,14607645317,4242
25857463043,7730692614,11534723200,28996
25857463043,11186894045,7574376791,786
25857463043,22347054981,18321997268,16729
