prime,A,x0,trials
522262417,344950741,225615434,1253
522262417,166631817,58436814,2023
522262417,84050972,120808290,4304
522262417,32512510,463485237,3531
522262417,276174226,431664681,1957
522262417,405011691,357463870,4195
522262417,167157412,359874420,7478
522262417,251346383,473323615,182
522262417,431028674,464892984,4008
522262417,77269246,292094999,1887
539229533,422698639,271022044,356
539229533,504037889,277503577,4849
539229533,120985605,359290,1844
539229533,143685381,293497458,9347
539229533,457641242,480140507,3754
539229533,192206532,316804190,2483
539229533,212928345,210277099,5304
539229533,53805485,282542506,299
539229533,315635188,66904542,1243
539229533,124824482,371044779,244
548706241,355451079,413159210,1667
548706241,506616969,397041358,11419
548706241,33187662,91279545,152
548706241,151996173,44477089,1536
548706241,19205092,5810396,7624
548706241,497374020,268849181,670
548706241,511241323,488112761,4720
548706241,416537365,365961124,19190
548706241,21326555,110943793,2680
548706241,343950306,411465675,5466
