prime,A,x0,trials
249627431,64029232,198731276,1478
249627431,92356898,31079108,969
249627431,157844981,182093194,2646
249627431,102441242,232387953,7610
249627431,22211257,75694480,2326
249627431,31483201,118738176,1178
249627431,124795570,229218749,3823
249627431,30340806,84706337,2213
249627431,156629841,237542031,7033
249627431,134390817,21219081,2862
250370557,104758626,209479312,4585
250370557,67662549,194931693,534
250370557,221222957,80183150,5977
250370557,111919407,58849458,397
250370557,75125158,54027226,5852
250370557,137967715,169995831,1543
250370557,36722756,68166542,26
250370557,132785031,52638412,1049
250370557,85900619,201884131,302
250370557,124868287,102312946,1749
259024807,97633166,154002002,256
259024807,168372990,211628545,588
259024807,118435682,236795131,413
259024807,207130700,160798538,1426
259024807,214754902,213007613,845
259024807,183222569,87314224,399
259024807,45829729,129838031,1384
259024807,32490176,9002737,406
259024807,16971532,9530234,507
259024807,210485229,186677327,3160
