prime,A,x0,trials
100664617,51923494,2241607,4005
100664617,95066272,17858723,5462
100664617,35974581,91559365,2656
100664617,57333906,14006759,1683
100664617,10152747,65267672,2078
100664617,1258221,24357921,2444
100664617,52107425,20905067,1780
100664617,97625159,73046051,337
100664617,2912460,83211236,554
100664617,55421658,23869785,123
107693129,85303890,69881773,9171
107693129,37125004,15088545,950
107693129,51857217,46331048,5483
107693129,80166420,6009806,1266
107693129,32784887,2186838,10645
107693129,72366837,25885396,5777
107693129,94705099,106934835,5999
107693129,43765682,12698011,3961
107693129,27830673,13653291,616
107693129,13767663,102319129,3876
109609529,18915939,11573029,2613
109609529,67440152,105632276,6074
109609529,54433672,24110198,1567
109609529,24537423,11581973,511
109609529,58658164,74244043,4493
109609529,39231715,23858864,2181
109609529,10013655,6685757,5916
109609529,78447750,82055351,1541
109609529,69289103,878325,5905
109609529,13933192,77181849,2769
