prime,A,x0,trials
754105829,512364098,32470513,4064
754105829,318546583,703292928,469
754105829,281901485,531699722,6249
754105829,598118967,90283867,10688
754105829,131941321,261589682,7839
754105829,347370639,415793306,2131
754105829,117057148,42116832,4881
754105829,1633734,566074967,10902
754105829,195270316,451917858,899
754105829,704307367,245477826,11485
780557443,94279903,679003963,119
780557443,543466015,544305610,2068
780557443,423457443,393783369,5393
780557443,22136689,307232732,770
780557443,193452299,617162587,2051
780557443,402172267,210545469,2924
780557443,664965767,470404613,259
780557443,368669913,138195730,3652
780557443,759126033,680750144,2988
780557443,75770840,318661001,2045
809336923,663039624,98305684,2671
809336923,168882495,69073923,2664
809336923,259325607,479299213,4687
809336923,76231994,591103967,1969
809336923,527973062,93482063,903
809336923,627491258,555281255,4626
809336923,465953003,471420783,2352
809336923,116238293,550260092,339
809336923,518087472,135534613,931
809336923,569199834,155625009,7207
