prime,A,x0,trials
262708753,223115093,173069283,9272
262708753,5257133,76092139,11741
262708753,150482585,18131891,8836
262708753,50100317,235992382,4288
262708753,151107864,219875690,2420
262708753,96771267,218890305,3147
262708753,166948191,2856445,3282
262708753,74365329,59774283,2136
262708753,85269339,86512116,4851
262708753,183126011,224380547,3691
265023883,165167088,183143837,23379
265023883,102609017,132536540,5125
265023883,175400448,68734826,10301
265023883,113336919,167822999,11867
265023883,244710986,131645666,8102
265023883,233481985,31315704,8949
265023883,231911862,155967247,1844
265023883,24860354,192442004,387
265023883,231068623,31460691,5135
265023883,188349676,79795646,541
267163297,45343171,168676764,1326
267163297,102965532,203165830,615
267163297,50880757,247895463,16207
267163297,166060298,102115413,642
267163297,64714355,202071349,13660
267163297,247508011,261233359,3002
267163297,66901264,258142183,1707
267163297,247591790,63566519,8930
267163297,12148248,184543349,11338
267163297,3729123,118632227,814
