prime,A,x0,trials
298895027,17087717,124083360,16146
298895027,2884625,42403726,3746
298895027,200412117,235280655,2891
298895027,8721578,106122129,3752
298895027,206364179,273948397,2878
298895027,139041208,38243335,12680
298895027,267274966,224393531,7486
298895027,216854884,85271657,3376
298895027,179351314,262264131,4296
298895027,214042083,159164934,10659
299222639,162843190,214716951,2760
299222639,256966822,97115556,2300
299222639,238272368,99981869,2920
299222639,43570860,15441328,566
299222639,126362655,50929109,159
299222639,41864884,88013264,2754
299222639,254697517,196678327,141
299222639,37100442,211262210,2882
299222639,185052914,47190287,5636
299222639,24818019,270303505,524
302880821,263510681,230266393,1003
302880821,58532994,294779933,9164
302880821,224405694,274525173,461
302880821,90641662,82452972,1147
302880821,120245450,64302079,9619
302880821,260915519,41316643,14948
302880821,121512737,275887136,1716
302880821,184176876,3191305,50
302880821,10956800,60044761,6107
302880821,245190121,238843128,4006
