prime,A,x0,trials
123442873,63592687,528367,4069
123442873,71033169,78083437,1306
123442873,7237945,58908953,4244
123442873,111556918,1516734,1574
123442873,24392800,86782344,2442
123442873,14410157,63658256,1842
123442873,66222299,48142647,1131
123442873,115080198,12818984,1919
123442873,117840751,63510415,5695
123442873,55713603,28451559,1542
128949833,21137344,66348181,815
128949833,108942601,11217510,3088
128949833,95433606,29040093,2641
128949833,6633775,2205091,929
128949833,58516816,30249322,5433
128949833,118710864,20317165,23814
128949833,30610635,75783642,2892
128949833,53066863,12312718,5047
128949833,94553192,38353335,6265
128949833,43853926,116940189,1097
129715771,118008458,46614084,235
129715771,74590637,50933085,3937
129715771,110452500,73065376,164
129715771,55447471,104637313,295
129715771,46734845,109562800,1785
129715771,53846463,102190431,580
129715771,65371400,40968565,216
129715771,126684289,32304283,682
129715771,27624917,30275267,330
129715771,44720389,24900693,1653
