prime,A,x0,trials
921452503,847727619,440383753,3674
921452503,129130405,757066792,1688
921452503,296425714,201651771,1015
921452503,849573518,217905756,2918
921452503,8674724,847275687,7376
921452503,818491116,58773888,1415
921452503,352361649,513086881,601
921452503,788903544,222261503,1316
921452503,651230490,864198896,589
921452503,415155126,778305774,15403
949531007,71769862,360383411,12177
949531007,305964700,80168480,3239
949531007,318560692,238643627,3531
949531007,944495297,121890353,681
949531007,799837945,843352016,1209
949531007,678872295,106920377,15540
949531007,354858852,590750274,2334
949531007,902314163,235483900,3336
949531007,937177197,527859531,3652
949531007,109034281,129708916,5943
969326311,297252580,610100224,464
969326311,775026819,408428232,7284
969326311,759687090,195436837,167
969326311,531459453,121160874,4098
969326311,153499035,365935402,512
969326311,696394357,514989909,1998
969326311,762398559,338570621,68
969326311,261946936,125721885,3597
969326311,162434888,420756244,3731
969326311,207347165,655186105,2112
