prime,A,x0,trials
134293597,81089914,56056886,777
134293597,63985487,116056706,927
134293597,51352279,117066451,7627
134293597,112431839,50915959,893
134293597,111561118,43316262,837
134293597,41747541,60379031,88
134293597,119453393,35288408,1610
134293597,83819936,82965492,9256
134293597,101342663,14285279,107
134293597,3126525,45539538,5654
141203129,69308952,86253670,772
141203129,100940044,27601644,12475
141203129,88661236,78892815,4120
141203129,77869976,33672850,9598
141203129,31785872,64626533,4705
141203129,101182177,42577979,1843
141203129,99983802,130695608,7349
141203129,58811666,51668224,2526
141203129,13749935,82066569,7313
141203129,2821864,2323909,1665
142311137,62381148,27659218,724
142311137,50555851,23338593,772
142311137,89347158,33722654,9180
142311137,117289761,85653109,3662
142311137,13676727,102091411,778
142311137,66463313,88717025,3099
142311137,111814257,93784574,4908
142311137,80528844,43093411,4089
142311137,35621342,72106049,1824
142311137,31710343,112627541,128
