prime,A,x0,trials
621939161,316922336,275693176,625
621939161,13107228,136359640,1895
621939161,529546594,87330313,2327
621939161,545505443,270824404,600
621939161,224929918,520065958,775
621939161,241748046,259198093,5320
621939161,430066653,559309399,8033
621939161,241963877,253780707,1038
621939161,433903397,487370868,10147
621939161,356680768,252996008,8563
633653479,439392981,187339680,3993
633653479,441809099,530946378,1219
633653479,426758715,257628460,1047
633653479,140820147,56234974,653
633653479,217144034,176636754,1888
633653479,441187094,270878595,4868
633653479,326425678,165132691,781
633653479,557532818,324624874,1460
633653479,148859971,157195522,2594
633653479,468394102,411342460,1039
657005857,368037385,103494709,22654
657005857,528579125,247994264,10669
657005857,374463033,404197628,7469
657005857,135537713,117389338,2179
657005857,199018964,577142880,1414
657005857,164963058,34423352,4023
657005857,508437880,32800925,2498
657005857,598459729,11157829,8030
657005857,367286243,43090615,7758
657005857,652960442,390393099,1744
