prime,A,x0,trials
573202031,258128129,8248603,711
573202031,569416893,195965143,11681
573202031,3040118,288527190,1067
573202031,339449757,418493059,2756
573202031,298546653,442864016,2402
573202031,104772630,122295974,4892
573202031,521297641,169277723,3026
573202031,366022807,161550332,6665
573202031,276818009,307091128,1494
573202031,413676616,545806530,762
580597133,246755941,111313559,18884
580597133,301978985,231124205,12600
580597133,295468503,45018924,2955
580597133,416603877,318115812,2161
580597133,330680086,204104062,3919
580597133,119469359,454847454,9136
580597133,502786100,112476322,2204
580597133,445856851,363355984,1419
580597133,93290263,77086603,5034
580597133,479596859,401600609,2661
607124197,348524986,121845738,10178
607124197,196040949,297121676,6612
607124197,272210677,470901131,56
607124197,535486002,378977218,8983
607124197,432603955,30381697,311
607124197,22420914,75216503,9895
607124197,26224124,178091261,1632
607124197,153099022,21689003,18971
607124197,484393497,365494193,295
607124197,115090412,360144816,2896
