prime,A,x0,trials
329122799,215392601,317347466,2065
329122799,135544118,314177834,2580
329122799,129355812,2351400,6872
329122799,303541517,30803236,2473
329122799,22320925,64772346,11888
329122799,123077828,111935873,714
329122799,15435339,272931160,721
329122799,189925819,42496040,4586
329122799,246397249,78702908,463
329122799,11735866,203406693,109
333371659,290889647,175044776,6799
333371659,120722403,329824506,727
333371659,204139170,215380987,6075
333371659,324205902,18234812,2265
333371659,80923795,216075836,219
333371659,195132848,268389283,441
333371659,59977240,321291762,7107
333371659,146183486,45573012,1677
333371659,156353872,76985629,5200
333371659,263521111,10851801,19221
333659077,56499953,14148393,10435
333659077,251946190,116174699,1106
333659077,122627363,190229243,2098
333659077,252569852,276596341,2652
333659077,108515314,242911044,1123
333659077,67277261,46826958,1304
333659077,247593376,290881628,10743
333659077,329573120,83537553,4332
333659077,13105534,13680058,7591
333659077,296967253,215358477,6368
