prime,A,x0,trials
204443303,13722533,127662288,3226
204443303,59449370,155536302,18905
204443303,96060616,6290329,2395
204443303,114729091,132414942,1833
204443303,62048710,25208134,829
204443303,102187088,185796274,4235
204443303,144309320,153525977,1743
204443303,22461281,81694023,6896
204443303,13180575,178806497,266
204443303,45266056,148959262,7233
208427651,188204511,128807997,2618
208427651,124723194,183682792,2099
208427651,94806125,116246529,952
208427651,153481714,47949272,1353
208427651,89203596,67082196,566
208427651,122709634,169319694,854
208427651,81507467,139218419,549
208427651,72496984,170287921,734
208427651,161655753,172678705,569
208427651,171146431,100350697,2449
210843151,20878523,138508497,1392
210843151,119783241,197279198,1182
210843151,102506221,208513633,1260
210843151,197778431,177316960,804
210843151,10101717,107440436,1922
210843151,30497569,183810643,2822
210843151,151074633,176664823,200
210843151,76583634,102540679,1361
210843151,42704278,149139176,899
210843151,210704749,82988106,818
