prime,A,x0,trials
217500863,93208562,86637033,1373
217500863,80533623,169466085,759
217500863,104401419,99169108,3501
217500863,33332178,128369571,1873
217500863,188098911,93206624,2809
217500863,62372976,137346184,1229
217500863,164466195,177934492,940
217500863,190355077,68260823,405
217500863,111394844,198285705,702
217500863,147435435,36170006,1237
226817309,142550063,159665541,1360
226817309,47981981,74337291,2626
226817309,43556799,5201528,664
226817309,26997013,32616728,2809
226817309,40388531,140995506,2108
226817309,89288865,188741959,1613
226817309,8109465,132652109,1409
226817309,56115018,133631565,4677
226817309,128619547,118591410,604
226817309,36732705,182508687,1450
228827881,178077513,193442817,3232
228827881,33012375,112762431,845
228827881,159080515,86704845,1460
228827881,93549541,104874783,239
228827881,117122770,62903237,4474
228827881,1634711,190150698,262
228827881,214987897,118556293,422
228827881,58431154,129504959,8038
228827881,145488883,126459730,826
228827881,146215000,199858584,1878
