prime,A,x0,trials
819562771,597797547,668007036,1295
819562771,434932155,435178549,237
819562771,434782159,198477686,9416
819562771,487214071,248338830,3356
819562771,396398869,192336901,954
819562771,444110730,142731755,819
819562771,782349536,172278940,3310
819562771,427876750,148611062,10057
819562771,536534427,113942836,5343
819562771,658366227,14833983,3393
836299391,711327896,750833747,4553
836299391,329781018,651114858,10485
836299391,675908781,574578475,3171
836299391,526826400,795440528,3181
836299391,712544089,173956967,72
836299391,549643694,552329292,20016
836299391,823906997,211924185,5510
836299391,359376648,424572553,1093
836299391,68269569,482162706,5194
836299391,693832524,245778002,6807
836901407,626587881,629592448,6800
836901407,518343489,519204306,1864
836901407,33830532,640647765,2687
836901407,117846694,655781130,15324
836901407,180448123,242263079,26735
836901407,795293301,209682600,7229
836901407,728778776,700013780,1751
836901407,22240510,449290584,2587
836901407,661695477,522255067,16481
836901407,495693801,320465527,760
