prime,A,x0,trials,param_a_count,param_b_avg
360656227,72653521,154698873,7321,2.0,33855.26
360656227,134632969,305379271,2544,2.0,33855.26
360656227,196393670,91254994,1807,2.0,33855.26
360656227,128521365,357830678,867,2.0,33855.26
360656227,323361916,336564103,2663,2.0,33855.26
360656227,293237659,326707104,3394,2.0,33855.26
360656227,74054433,242022440,4236,2.0,33855.26
360656227,314962445,53878673,175,2.0,33855.26
360656227,292844080,317616970,664,2.0,33855.26
360656227,307749427,240283308,9685,2.0,33855.26
361906697,359362792,316241220,5740,2.0,34334.48
361906697,177680707,169581525,2470,2.0,34334.48
361906697,118518971,30584493,2166,2.0,34334.48
361906697,278851865,8075804,3936,2.0,34334.48
361906697,269771428,173620651,4817,2.0,34334.48
361906697,204415999,276298488,2755,2.0,34334.48
361906697,181628934,220720026,4619,2.0,34334.48
361906697,62063198,226679885,429,2.0,34334.48
361906697,46364342,268108416,764,2.0,34334.48
361906697,92260990,261791880,11691,2.0,34334.48
368527927,4810181,271398535,6812,2.0,34602.0
368527927,258069127,316164634,1655,2.0,34602.0
368527927,108191236,224785493,9660,2.0,34602.0
368527927,60343242,102695253,25880,2.0,34602.0
368527927,80585056,129473672,2294,2.0,34602.0
368527927,67903480,313079735,2893,2.0,34602.0
368527927,104972555,176273494,1257,2.0,34602.0
368527927,159068561,55481185,8692,2.0,34602.0
368527927,336376074,14028519,7134,2.0,34602.0
368527927,300298139,19699972,5260,2.0,34602.0
