prime,A,x0,trials,param_a_count,param_b_avg
185067787,75288719,95662697,800,4.0,17860.45
185067787,170881720,103733012,2094,4.0,17860.45
185067787,93614939,179512647,2531,4.0,17860.45
185067787,106978385,95011183,3522,4.0,17860.45
185067787,86614139,19146439,890,4.0,17860.45
185067787,126203931,182972312,914,4.0,17860.45
185067787,146283136,102721164,1129,4.0,17860.45
185067787,85299737,93471701,5567,4.0,17860.45
185067787,64600949,118095010,94,4.0,17860.45
185067787,157734324,110709136,712,4.0,17860.45
191790593,175241074,8110935,2572,3.0,24113.16
191790593,37972686,86774865,1757,3.0,24113.16
191790593,15143408,89994761,20564,3.0,24113.16
191790593,113237085,45329988,5582,3.0,24113.16
191790593,89589913,49004481,14648,3.0,24113.16
191790593,132493518,52026792,2246,3.0,24113.16
191790593,3929614,122862891,4547,3.0,24113.16
191790593,144180514,66353369,1620,3.0,24113.16
191790593,177816954,114255480,4355,3.0,24113.16
191790593,61628787,111939932,4493,3.0,24113.16
194429197,31819935,67955845,8767,3.0,24338.62
194429197,162343525,122386296,11738,3.0,24338.62
194429197,183430889,167290765,3596,3.0,24338.62
194429197,171593657,188758463,4806,3.0,24338.62
194429197,21144913,80475884,4663,3.0,24338.62
194429197,105395446,92503712,66,3.0,24338.62
194429197,71551409,164474303,12702,3.0,24338.62
194429197,130780249,9230031,1842,3.0,24338.62
194429197,170645062,75888717,110,3.0,24338.62
194429197,74250978,126427607,1337,3.0,24338.62
