prime,A,x0,trials,param_a_count,param_b_avg
433066397,65911134,250541808,4338,3.0,30147.55
433066397,261664824,395341860,6873,3.0,30147.55
433066397,423188309,23387907,821,3.0,30147.55
433066397,14469711,185112217,13928,3.0,30147.55
433066397,31737245,158387911,7217,3.0,30147.55
433066397,33091073,393418580,3939,3.0,30147.55
433066397,324845834,1877219,1374,3.0,30147.55
433066397,395762290,341291230,5688,3.0,30147.55
433066397,190637828,242191186,307,3.0,30147.55
433066397,417253766,97583355,3051,3.0,30147.55
433226197,169952751,144089982,1171,3.0,30983.74
433226197,19727478,286622032,9731,3.0,30983.74
433226197,257657172,149412077,1960,3.0,30983.74
433226197,26767909,28529589,1182,3.0,30983.74
433226197,264165370,279680971,4,3.0,30983.74
433226197,284227594,251552393,3776,3.0,30983.74
433226197,358287548,267322955,4887,3.0,30983.74
433226197,100351337,223903127,1786,3.0,30983.74
433226197,344599989,89432523,2307,3.0,30983.74
433226197,114132004,210525675,13338,3.0,30983.74
459159959,116449349,23979637,329,2.0,39560.76
459159959,273038476,52803193,2238,2.0,39560.76
459159959,132738951,118722002,3116,2.0,39560.76
459159959,280643455,148170957,2721,2.0,39560.76
459159959,242339333,32298334,1087,2.0,39560.76
459159959,438483755,446023413,3453,2.0,39560.76
459159959,24672904,59285118,1930,2.0,39560.76
459159959,84767779,315709518,3849,2.0,39560.76
459159959,259501266,240193464,5615,2.0,39560.76
459159959,397186655,40116874,9275,2.0,39560.76
