prime,A,x0,trials,param_a_count,param_b_avg
314942741,135326120,120652940,6335,2.0,30498.58
314942741,83060848,118172654,1430,2.0,30498.58
314942741,194236972,256914233,4467,2.0,30498.58
314942741,202015621,37114491,3004,2.0,30498.58
314942741,216821248,108760096,2891,2.0,30498.58
314942741,310439918,209615596,1231,2.0,30498.58
314942741,183228087,67596103,4534,2.0,30498.58
314942741,261180280,213489864,5145,2.0,30498.58
314942741,188318734,228260424,1622,2.0,30498.58
314942741,218385843,63857930,6578,2.0,30498.58
319185623,39325184,212075060,1866,2.0,30085.61
319185623,200824439,279336355,2040,2.0,30085.61
319185623,117917164,212273897,4487,2.0,30085.61
319185623,81504087,220232573,1835,2.0,30085.61
319185623,98332637,106363965,455,2.0,30085.61
319185623,53515909,218188295,5677,2.0,30085.61
319185623,235209038,55858960,1139,2.0,30085.61
319185623,195392956,81984022,2876,2.0,30085.61
319185623,200467110,240086868,7970,2.0,30085.61
319185623,77879028,193829454,4089,2.0,30085.61
333821041,122028283,303585494,527,2.0,32494.22
333821041,170286761,204253754,4628,2.0,32494.22
333821041,59805511,60798881,2389,2.0,32494.22
333821041,125738861,58520823,11131,2.0,32494.22
333821041,101443720,178324592,140,2.0,32494.22
333821041,228429473,28468189,7071,2.0,32494.22
333821041,37250379,203793870,567,2.0,32494.22
333821041,78193376,215941979,400,2.0,32494.22
333821041,273424145,194906497,1498,2.0,32494.22
333821041,221532409,144372468,24093,2.0,32494.22
