prime,A,x0,trials,param_a_count,param_b_avg
163592851,13064827,36991075,156,3.0,21555.43
163592851,74569998,75423856,209,3.0,21555.43
163592851,33477717,112748645,5473,3.0,21555.43
163592851,38551144,47704910,85,3.0,21555.43
163592851,35910107,129190227,123,3.0,21555.43
163592851,149685095,9711677,1524,3.0,21555.43
163592851,18470228,1470361,2288,3.0,21555.43
163592851,153043846,133629773,236,3.0,21555.43
163592851,142948850,38769515,466,3.0,21555.43
163592851,106706077,40150626,347,3.0,21555.43
171550739,142582414,64129446,507,3.0,20991.14
171550739,82833785,26829697,1070,3.0,20991.14
171550739,68331242,88602158,952,3.0,20991.14
171550739,88499904,42563290,338,3.0,20991.14
171550739,64463080,30706888,3008,3.0,20991.14
171550739,34574665,23641184,1967,3.0,20991.14
171550739,67236076,116132846,164,3.0,20991.14
171550739,75204339,9468674,1166,3.0,20991.14
171550739,98808847,135160480,489,3.0,20991.14
171550739,151755230,162904159,409,3.0,20991.14
175837679,37705749,138177732,3111,3.0,22034.5
175837679,150567804,33458355,5956,3.0,22034.5
175837679,142972847,9337968,4002,3.0,22034.5
175837679,17879694,55655193,857,3.0,22034.5
175837679,111010803,152083999,2696,3.0,22034.5
175837679,108200203,80770940,1175,3.0,22034.5
175837679,61345820,24572908,7541,3.0,22034.5
175837679,128471530,57206871,2599,3.0,22034.5
175837679,64107980,100588908,10177,3.0,22034.5
175837679,59348362,59189122,9465,3.0,22034.5
