prime,A,x0,trials,param_a_count,param_b_avg
823847989,272148023,154232356,8369,3.0,50211.5
823847989,191868062,787299850,16599,3.0,50211.5
823847989,800782320,547011536,511,3.0,50211.5
823847989,685043804,550191292,212,3.0,50211.5
823847989,510024946,142095923,4822,3.0,50211.5
823847989,429769839,496865632,1630,3.0,50211.5
823847989,817884745,99997779,1103,3.0,50211.5
823847989,709176612,516010292,859,3.0,50211.5
823847989,524812917,464577194,11492,3.0,50211.5
823847989,730993522,210615526,5259,3.0,50211.5
840728839,820443466,558501943,109,3.0,51226.17
840728839,624034755,366862565,5042,3.0,51226.17
840728839,324528526,333005175,5824,3.0,51226.17
840728839,216382426,251522541,5135,3.0,51226.17
840728839,577644910,251746432,3601,3.0,51226.17
840728839,588272401,741044454,6952,3.0,51226.17
840728839,287635848,165870694,6966,3.0,51226.17
840728839,158089840,667428917,703,3.0,51226.17
840728839,685535555,165967332,3431,3.0,51226.17
840728839,272090289,363888891,1962,3.0,51226.17
890161607,517799593,780974906,15000,4.0,45429.78
890161607,827926719,739886983,106,4.0,45429.78
890161607,820017856,675071552,25284,4.0,45429.78
890161607,340056281,381730249,10153,4.0,45429.78
890161607,877158913,778462444,4104,4.0,45429.78
890161607,15994506,647862695,1935,4.0,45429.78
890161607,158888751,375452949,3432,4.0,45429.78
890161607,105727913,29760221,20725,4.0,45429.78
890161607,563997425,766382391,2638,4.0,45429.78
890161607,128222273,870897443,4868,4.0,45429.78
