257,27,209
257,30,34
257,4,144
257,15,137
257,10,57
293,3,284
293,210,267
293,176,176
293,207,41
293,47,216
353,20,336
353,258,131
353,119,192
353,18,220
353,3,249
509,132,494
509,447,184
509,285,469
509,214,450
509,88,269
523,214,424
523,351,225
523,447,111
523,235,244
523,87,396
557,433,458
557,147,176
557,205,526
557,70,485
557,297,152
587,322,532
587,437,81
587,247,488
587,435,294
587,62,70
613,194,344
613,216,445
613,216,109
613,267,495
613,224,379
683,125,222
683,125,40
683,291,52
683,45,194
683,530,295
823,75,102
823,768,92
823,642,328
823,19,609
823,111,702
1213,627,1094
1213,258,582
1213,430,569
1213,372,977
1213,430,793
1423,312,633
1423,549,1275
1423,622,480
1423,782,1412
1423,1297,161
1579,1409,1353
1579,162,1136
1579,532,248
1579,754,1343
1579,381,502
1613,4,64
1613,810,220
1613,637,1224
1613,740,427
1613,1347,276
3467,1678,446
3467,303,2493
3467,1073,933
3467,970,516
3467,871,1726
5641,1812,1387
5641,1398,2866
5641,4315,4922
5641,2865,5440
5641,3872,5333
5923,1191,1241
5923,89,4551
5923,714,532
5923,2128,2761
5923,3761,2534
6173,4607,4672
6173,4180,763
6173,3645,1281
6173,4943,1424
6173,3733,3261
9643,4078,3420
9643,5992,8662
9643,4401,7812
9643,3648,5193
9643,6054,435
9781,7567,44
9781,3801,6702
9781,864,368
9781,7358,3527
9781,9211,7981
21013,14865,13641
21013,11364,1882
21013,14565,20292
21013,15225,6064
21013,7538,12710
34141,24071,29824
34141,18463,32830
34141,4466,12437
34141,30227,24724
34141,29451,33188
45979,37450,13235
45979,35880,21614
45979,5796,23178
45979,31467,40566
45979,26080,31631
46957,26805,2159
46957,13403,38535
46957,43130,18004
46957,45394,3369
46957,8090,1020
48281,6906,1082
48281,5555,2491
48281,4576,32140
48281,31749,17788
48281,28881,6509
56857,46799,8933
56857,12456,49477
56857,16276,19487
56857,17091,5539
56857,23103,48414
57713,38931,36295
57713,51834,21639
57713,40152,10140
57713,15851,1711
57713,41240,5715
60917,25934,53020
60917,10815,19288
60917,55706,36013
60917,7655,7374
60917,18667,2682
63353,62736,27313
63353,9812,29033
63353,1786,14032
63353,28401,55001
63353,1785,50092
65287,6979,987
65287,27650,59420
65287,19269,25926
65287,49645,57547
65287,44645,36737
