137,119,118
137,18,101
137,125,87
137,31,40
137,40,112
137,124,65
137,12,107
137,13,65
137,40,126
137,13,49
137,18,44
137,124,123
137,3,61
137,81,21
137,56,33
137,125,63
137,47,80
137,18,19
137,106,69
137,74,88
149,67,38
149,42,78
149,82,23
149,82,13
149,111,106
149,39,7
149,38,137
149,42,23
149,39,64
149,39,129
149,32,11
149,110,28
149,65,3
149,111,141
149,62,142
149,39,63
149,97,75
149,130,71
149,87,7
149,97,58
173,154,59
173,24,163
173,87,146
173,54,7
173,71,94
173,3,153
173,54,30
173,160,31
173,121,116
173,7,131
173,149,49
173,24,22
173,141,160
173,87,129
173,3,101
173,71,103
173,85,16
173,157,87
173,170,161
173,119,125
179,59,55
179,92,92
179,104,176
179,87,48
179,94,59
179,59,152
179,98,159
179,80,98
179,47,138
179,124,29
179,107,36
179,151,46
179,59,42
179,142,129
179,113,176
179,81,9
179,170,42
179,99,156
179,147,60
179,140,124
227,220,140
227,159,146
227,8,123
227,220,106
227,129,109
227,38,78
227,189,150
227,48,77
227,202,220
227,131,145
227,60,210
227,60,109
227,19,29
227,20,175
227,96,21
227,220,149
227,153,192
227,167,118
227,159,194
227,38,195
271,12,150
271,139,119
271,246,139
271,198,268
271,107,154
271,51,26
271,203,231
271,147,182
271,159,32
271,97,91
271,75,267
271,75,235
271,75,143
271,70,30
271,205,267
271,246,244
271,97,84
271,112,239
271,124,14
271,103,170
443,213,128
443,138,51
443,298,281
443,103,331
443,408,198
443,160,63
443,9,74
443,37,135
443,82,265
443,7,436
443,7,253
443,282,81
443,160,257
443,28,56
443,370,418
443,305,304
443,160,212
443,73,253
443,96,313
443,186,46
487,22,199
487,285,136
487,228,186
487,293,77
487,96,118
487,58,90
487,438,276
487,58,3
487,135,203
487,283,260
487,259,322
487,23,430
487,70,195
487,49,355
487,111,485
487,376,336
487,58,267
487,23,91
487,372,454
487,354,84
677,378,313
677,288,634
677,271,543
677,358,334
677,580,57
677,670,319
677,364,273
677,560,268
677,282,575
677,115,80
677,516,99
677,136,646
677,562,73
677,260,454
677,493,432
677,219,403
677,541,116
677,7,49
677,493,75
677,260,196
773,528,689
773,282,703
773,363,434
773,732,377
773,167,648
773,477,749
773,439,326
773,541,719
773,329,235
773,118,142
773,451,706
773,123,716
773,133,735
773,452,399
773,271,170
773,179,313
773,487,326
773,271,586
773,623,593
773,111,614
1433,1375,437
1433,546,693
1433,505,621
1433,1031,40
1433,546,1294
1433,505,650
1433,216,12
1433,1352,312
1433,1257,998
1433,1217,1148
1433,757,932
1433,1372,1104
1433,1155,763
1433,1295,316
1433,278,1036
1433,1394,377
1433,61,21
1433,1018,840
1433,398,429
1433,456,759
1709,1681,580
1709,69,420
1709,1221,608
1709,1110,1378
1709,656,356
1709,243,126
1709,935,1026
1709,243,972
1709,940,597
1709,1704,864
1709,1096,444
1709,1348,151
1709,1379,1259
1709,330,306
1709,899,1073
1709,203,1038
1709,270,82
1709,488,385
1709,1332,431
1709,774,967
1861,997,462
1861,82,905
