137,18,101
137,119,118
137,40,112
137,31,40
137,124,65
137,12,107
137,40,126
137,13,49
137,18,44
137,81,21
137,124,123
137,56,33
137,125,87
137,18,19
137,125,63
137,106,69
137,52,6
137,74,88
137,18,112
137,47,29
137,63,49
137,13,36
137,63,128
137,74,64
137,3,32
137,13,65
137,13,14
137,85,114
137,47,12
137,52,53
137,18,93
137,125,109
137,52,52
137,119,28
137,18,126
137,81,47
137,31,135
137,97,11
137,76,92
137,119,109
137,97,16
137,3,61
137,12,50
137,3,105
137,74,123
137,97,30
137,12,74
137,76,5
137,56,66
137,134,76
137,12,93
137,124,59
137,119,36
137,81,89
137,74,15
137,85,31
137,63,73
137,47,52
137,134,128
137,106,90
137,74,50
137,56,126
137,90,57
137,3,25
137,47,80
137,106,113
137,81,129
137,74,126
137,63,100
137,61,26
137,97,123
137,12,18
137,12,105
137,13,78
137,18,28
137,76,79
137,18,109
137,74,112
137,134,105
137,61,96
137,40,107
137,52,46
137,134,30
137,90,21
137,85,84
137,13,118
137,61,67
137,40,14
137,40,77
137,85,134
137,90,85
137,74,74
137,119,93
137,85,91
137,134,32
137,134,112
137,63,63
137,125,30
137,52,23
137,97,25
137,85,85
137,63,122
137,52,29
137,13,72
137,56,43
137,40,49
137,56,69
137,52,106
137,134,107
137,47,45
137,13,59
137,125,32
137,40,121
137,3,11
137,124,19
137,13,129
137,56,112
137,56,27
137,85,131
137,125,44
137,125,38
137,85,108
137,56,16
137,74,61
137,76,116
137,47,116
137,52,3
137,124,120
137,134,126
137,31,132
137,97,60
137,97,88
137,12,99
137,124,129
137,90,125
137,76,70
137,76,125
137,61,54
137,97,32
137,40,105
137,31,35
137,74,120
137,61,12
137,47,67
137,106,66
137,47,13
137,61,20
137,124,78
137,124,88
137,61,114
137,61,66
137,13,121
137,106,110
137,90,70
137,106,11
137,124,72
137,3,9
137,61,5
137,13,17
137,124,101
137,119,44
137,56,67
137,125,119
137,90,108
137,63,87
137,63,25
137,31,97
137,74,100
137,63,14
137,63,65
137,76,27
137,56,120
137,81,81
137,61,89
137,76,71
137,56,60
137,3,107
137,119,11
137,56,133
137,56,121
137,12,28
137,106,2
137,31,46
137,106,30
137,106,60
137,63,11
137,81,16
137,61,117
137,119,25
137,56,45
137,31,24
137,124,60
137,124,17
137,61,45
137,106,100
137,124,30
137,63,37
137,3,30
137,106,122
137,81,68
149,82,23
149,82,13
149,42,78
149,67,38
149,62,142
149,39,129
149,111,106
149,116,142
149,125,21
149,65,27
149,42,23
149,38,137
149,19,78
149,39,64
149,110,28
149,65,3
149,111,141
149,39,63
149,97,75
149,110,16
149,116,140
149,97,58
149,130,77
149,52,74
149,117,87
149,65,29
149,107,9
149,65,102
149,32,126
149,110,20
149,65,93
149,32,11
149,111,108
149,33,129
149,39,7
149,90,108
149,84,8
149,130,71
149,107,55
149,38,56
149,116,144
149,24,8
149,130,106
149,87,7
149,84,88
149,24,58
149,97,14
149,65,109
149,33,9
149,116,130
149,97,32
149,32,3
149,125,60
149,24,117
149,130,115
149,32,136
149,125,66
149,59,41
