prime,A,x0,trials
5696953,4451645,2762907,1002
5696953,3014784,3545734,2158
5696953,2184893,2293612,46
5696953,2309897,867085,391
5696953,3822700,4203557,265
5696953,4358148,5602159,28
5696953,2555153,3511157,374
5696953,173222,2901379,928
5696953,4636422,93422,173
5696953,4124023,4155192,694
5976577,3450047,1755641,1803
5976577,4763942,1346723,9
5976577,2232901,1566917,2308
5976577,478329,3032515,301
5976577,5424855,3067914,199
5976577,3450641,2622904,231
5976577,5171259,4798632,1106
5976577,1626140,1108727,15
5976577,3301073,1325051,78
5976577,243800,2384176,544
6109717,1737786,3078640,722
6109717,5774726,571907,68
6109717,3376504,526386,292
6109717,3812205,4375204,342
6109717,2651480,3146314,935
6109717,3844936,5574667,799
6109717,5518812,762411,1220
6109717,1178666,5060907,1230
6109717,4267600,3565071,2042
6109717,4607595,3151673,587
