prime,A,x0,trials
2596889,1668251,487813,149
2596889,1822518,2117257,456
2596889,2306308,2237908,191
2596889,212949,1013761,18
2596889,1499592,743110,839
2596889,2285104,1248598,97
2596889,880082,2193796,414
2596889,56620,1520270,772
2596889,1857852,1312900,184
2596889,1805638,895555,297
2754883,1972375,95967,1165
2754883,2558965,2200160,438
2754883,2683325,2702162,5
2754883,61788,1944120,452
2754883,867155,816217,495
2754883,2466099,676577,204
2754883,604103,1337392,814
2754883,1110708,1589978,352
2754883,500028,305284,378
2754883,1422642,1014536,153
2841793,1790491,388962,1095
2841793,1470112,1707448,4
2841793,2784430,543936,138
2841793,423591,2206777,197
2841793,948175,1342325,43
2841793,2596637,2297970,484
2841793,202856,883046,594
2841793,2273375,936458,161
2841793,847565,2587769,545
2841793,511918,1153609,1142
