prime,A,x0,trials
1346123,441116,909552,187
1346123,1216988,773477,484
1346123,416775,1254024,514
1346123,1137223,1255533,64
1346123,1267593,147308,32
1346123,480695,1283536,11
1346123,937308,1265345,130
1346123,328125,138088,148
1346123,511266,1119612,510
1346123,1153108,1062608,343
1375951,768452,328262,1054
1375951,1366142,743285,1427
1375951,912386,314254,28
1375951,477254,725051,65
1375951,251536,780396,437
1375951,145968,1044579,384
1375951,334256,343692,101
1375951,800821,1291112,831
1375951,1293003,1146560,425
1375951,616462,959347,32
1388021,1149511,593224,75
1388021,1136604,1032895,93
1388021,874282,859665,32
1388021,253651,1111082,215
1388021,915888,898289,178
1388021,657866,42585,267
1388021,289604,1226735,6
1388021,43965,1227649,158
1388021,1130077,758409,194
1388021,676581,30332,437
