prime,A,x0,trials
1033463,805206,1004345,142
1033463,973470,647891,944
1033463,237738,300678,33
1033463,862242,744605,594
1033463,8995,12310,131
1033463,916918,756975,70
1033463,7126,714368,351
1033463,416966,799534,15
1033463,604903,348920,739
1033463,947229,819475,226
1041137,945239,301530,204
1041137,670618,636997,602
1041137,385597,364816,500
1041137,1030046,478,64
1041137,815164,846411,318
1041137,169481,581580,439
1041137,437726,182901,329
1041137,971958,764308,100
1041137,572757,418500,291
1041137,1040665,16397,165
1062343,233851,657247,237
1062343,845928,848729,377
1062343,719160,901039,80
1062343,272283,180988,107
1062343,96078,616530,48
1062343,816173,228459,83
1062343,335621,625148,710
1062343,895883,531823,560
1062343,231465,791299,307
1062343,736493,961005,107
