prime,A,x0,trials
2161331,1370725,1999368,333
2161331,2021224,1930393,4
2161331,1797613,1808624,184
2161331,912453,1420839,595
2161331,609488,370987,34
2161331,1007461,1306279,27
2161331,2003820,194811,362
2161331,436243,2023039,587
2161331,839973,225016,19
2161331,830953,348165,90
2191127,1206285,1618956,383
2191127,633650,1883508,288
2191127,581766,1129874,104
2191127,737209,1978571,126
2191127,666196,1440553,417
2191127,1709137,121699,312
2191127,1274409,1981590,421
2191127,1821508,1218589,638
2191127,1136463,655616,416
2191127,341413,2159468,621
2265751,1361861,946542,120
2265751,1260955,431919,119
2265751,817582,1695415,302
2265751,2116498,663795,89
2265751,1918283,1626251,24
2265751,1083359,65157,665
2265751,1080475,241468,77
2265751,1681271,244073,281
2265751,1686803,279263,148
2265751,378569,771130,274
