prime,A,x0,trials
2949703,2189555,1209517,220
2949703,2861169,819128,50
2949703,1723396,2886464,351
2949703,1216539,1993840,73
2949703,1743142,2914476,152
2949703,982998,2253401,174
2949703,474044,362040,350
2949703,1588666,393809,239
2949703,1834994,1784263,149
2949703,1264041,339514,399
3027719,2530596,2098450,166
3027719,2982908,1252992,158
3027719,2488548,339175,46
3027719,1699139,2794155,96
3027719,2686982,2061221,967
3027719,770883,2190227,137
3027719,2546111,2857896,513
3027719,468453,2893141,89
3027719,135435,2262205,255
3027719,2357029,1571728,244
3115397,1122250,1765491,319
3115397,2438253,645685,342
3115397,2444507,1805981,51
3115397,292473,656329,701
3115397,2660533,1902502,266
3115397,2498586,448770,2
3115397,845723,1914606,404
3115397,1866621,130250,957
3115397,1110046,2238365,192
3115397,1443755,1028937,238
