prime,A,x0,trials
1614187,296446,1248636,249
1614187,1330514,1039711,40
1614187,377054,1491703,83
1614187,1334768,885878,218
1614187,1326850,374274,627
1614187,36130,736462,89
1614187,1166339,673409,363
1614187,199600,278365,209
1614187,746726,231950,245
1614187,643991,1447995,401
1626619,690416,633600,49
1626619,710192,1449558,159
1626619,308109,616076,224
1626619,952414,407619,164
1626619,1141838,580131,50
1626619,620589,1114440,390
1626619,171656,251617,2
1626619,1354409,256843,34
1626619,130520,1198456,3
1626619,28608,1496745,1018
1696859,1049938,239418,221
1696859,1296666,1147726,68
1696859,82369,505717,150
1696859,562124,473409,99
1696859,957544,660019,20
1696859,1572465,874520,48
1696859,1693811,237630,68
1696859,1140353,265814,230
1696859,1071958,102038,234
1696859,1012392,1006723,3
