prime,A,x0,trials
3296213,2078236,2151992,247
3296213,1589885,1772176,124
3296213,2759155,2503159,163
3296213,2959430,693105,203
3296213,1649244,2690595,545
3296213,1228645,2220516,262
3296213,2315429,1664954,273
3296213,2923287,682364,77
3296213,790613,1959100,498
3296213,2766240,2502765,956
3352183,1595702,1858972,210
3352183,2066064,804676,100
3352183,1224186,1793514,198
3352183,1385560,1937854,78
3352183,2586877,3226767,242
3352183,394755,191404,512
3352183,329987,825617,203
3352183,3339761,2641923,704
3352183,1210918,1935499,416
3352183,1765854,371606,716
3396439,2425,2482669,472
3396439,2233352,874669,314
3396439,1959052,2053182,97
3396439,2083813,3326679,2
3396439,3234774,692345,189
3396439,1329278,2022575,121
3396439,2866905,1536423,2
3396439,1384147,3365763,142
3396439,2349256,2230682,186
3396439,2390876,2406830,161
