prime,A,x0,trials
1536037,439027,1146137,904
1536037,382501,593216,625
1536037,340332,186789,551
1536037,546643,833833,223
1536037,1366360,1299016,328
1536037,524056,171878,173
1536037,1198054,1001911,6
1536037,1257806,28379,138
1536037,317372,1356337,220
1536037,17676,151305,321
1536641,938715,776745,304
1536641,1010292,1064827,71
1536641,783503,1459797,1112
1536641,6991,225281,227
1536641,1341307,1182968,240
1536641,1197387,111357,519
1536641,941221,432453,237
1536641,983281,489316,59
1536641,35276,1473044,133
1536641,1056014,612610,301
1608337,1313130,103868,653
1608337,598935,401361,438
1608337,369943,53672,5
1608337,1267823,815229,701
1608337,923990,1176054,155
1608337,1037854,1411339,594
1608337,114191,1193886,495
1608337,727307,1203935,629
1608337,163092,173957,934
1608337,354652,536182,393
