prime,A,x0,trials
6179989,149277,4786527,336
6179989,2683784,3601001,534
6179989,1386292,1626366,756
6179989,2427216,5434111,688
6179989,2242393,4463058,961
6179989,174299,5667716,93
6179989,2741109,404927,430
6179989,5865663,4959302,460
6179989,5172239,2469302,329
6179989,4603853,8001,810
6243313,94145,3909478,1022
6243313,74341,1146841,614
6243313,5580055,3349517,547
6243313,2656873,1751246,2340
6243313,2349388,985460,160
6243313,1897420,1497585,304
6243313,4728419,3175664,130
6243313,1487314,5992178,225
6243313,5899837,4530286,810
6243313,1472202,839177,1687
6604231,3275906,3552458,496
6604231,2701628,3122445,166
6604231,1879948,4689756,544
6604231,4426135,5230571,34
6604231,4783301,3729674,414
6604231,773253,4712882,43
6604231,2481066,3694125,50
6604231,5387177,3608444,319
6604231,453543,5009825,84
6604231,2586246,2165522,4
