prime,A,x0,trials
1179757,1041614,652681,47
1179757,833552,1811,17
1179757,887415,180219,189
1179757,1112104,201275,11
1179757,697717,373417,211
1179757,132773,179634,3
1179757,499277,769134,308
1179757,8055,263824,177
1179757,293427,205200,256
1179757,993041,384684,170
1190743,538088,1029386,4
1190743,454306,757746,144
1190743,156997,431391,176
1190743,969160,828046,95
1190743,697945,345760,28
1190743,868372,1052657,456
1190743,783142,256983,118
1190743,1036690,340970,327
1190743,922130,457253,9
1190743,842886,1185943,707
1207429,625770,954463,44
1207429,917772,839491,233
1207429,1173114,1148663,285
1207429,658653,872173,392
1207429,884861,1165260,17
1207429,125467,61988,225
1207429,899911,782435,12
1207429,569252,537433,85
1207429,35176,360184,846
1207429,331592,356094,39
