prime,A,x0,trials
9005663,1708279,58429,1158
9005663,5663315,3551328,1051
9005663,3644063,531648,553
9005663,3487841,743741,49
9005663,1337466,4607097,176
9005663,4795253,8566965,340
9005663,2903392,2360543,38
9005663,8867511,6929460,432
9005663,2376983,7131684,424
9005663,4931095,2759622,2133
9328237,2951512,7090225,945
9328237,1032946,4092854,1684
9328237,1097053,1929052,103
9328237,1880386,7562277,1855
9328237,5066510,8067334,1320
9328237,5904314,4940905,354
9328237,3077664,4888100,773
9328237,8727355,7788834,957
9328237,2222957,7108183,1580
9328237,1529312,7985069,1715
9772201,6861882,8695068,564
9772201,5024737,2465825,844
9772201,9611085,6589208,212
9772201,8851805,5869612,201
9772201,7264058,9669995,2828
9772201,6149595,2101145,467
9772201,5947152,336944,1306
9772201,5483254,8469892,410
9772201,8451428,2777933,92
9772201,2587220,6475702,1373
