prime,A,x0,trials
9866561,5052572,3958542,879
9866561,4183048,7585858,1643
9866561,7598185,1107558,75
9866561,1003320,8577771,146
9866561,1806139,1011194,829
9866561,5317590,8764564,235
9866561,8614896,147402,79
9866561,1257553,7640102,1049
9866561,2581629,7037673,2205
9866561,9539785,9313550,2314
9869869,7250669,5547343,940
9869869,8078408,577384,1022
9869869,2863990,1439069,2139
9869869,9541243,8668982,319
9869869,4575569,3077888,125
9869869,1773946,7605944,1780
9869869,3146440,6045238,519
9869869,3773994,1359529,1033
9869869,6350754,309873,836
9869869,5057594,1082974,178
9960371,5566697,5162235,1146
9960371,8229718,8458932,1004
9960371,9213083,1970612,783
9960371,6417270,3018439,2385
9960371,9243070,7461132,425
9960371,4237431,6718606,482
9960371,8128498,3045230,589
9960371,7493809,8261376,12
9960371,6592108,5627353,276
9960371,3760240,3589477,386
