prime,A,x0,trials
3810623,3432775,3007431,4
3810623,1046229,927207,7
3810623,1835116,1885638,154
3810623,618210,2735460,152
3810623,3117746,938344,5
3810623,155077,3484771,45
3810623,3356841,929498,46
3810623,1048548,2919496,119
3810623,3766562,1045259,124
3810623,3697403,1875139,90
3919229,812297,31547,2388
3919229,3578237,798527,196
3919229,701671,1872310,594
3919229,1688708,691712,137
3919229,2143943,1227738,470
3919229,1299400,1289536,689
3919229,1045930,3343226,249
3919229,3272973,2072625,334
3919229,1982616,3626421,8
3919229,756192,3180034,150
4071533,3086791,2071143,513
4071533,1506047,1237605,3145
4071533,284036,208617,1005
4071533,1631381,194279,1548
4071533,215474,4057284,344
4071533,3487358,1567517,471
4071533,1982116,3915631,896
4071533,1500241,1786540,1441
4071533,3765232,2462715,605
4071533,3231336,1774976,986
