prime,A,x0,trials
4263683,1659026,2366158,726
4263683,4116788,1072628,1707
4263683,2009843,1842797,416
4263683,3884357,3702666,5810
4263683,1516162,2872462,949
4263683,118997,1741273,222
4263683,3948986,4076226,240
4263683,1550901,1211244,84
4263683,3474540,1227536,1717
4263683,3216576,1013397,593
4271581,1815953,1384828,1407
4271581,3782412,1514415,1167
4271581,884262,3441379,1157
4271581,169254,1510520,1369
4271581,3136082,2464921,2355
4271581,390574,1880210,1593
4271581,1863362,4121304,526
4271581,3531953,1883820,980
4271581,4042825,4092283,698
4271581,4019803,1367492,533
4521607,3646634,3460185,187
4521607,1240279,1782570,582
4521607,2374656,2535495,358
4521607,156960,1672753,11
4521607,309942,4408504,44
4521607,1944644,369388,1886
4521607,4060184,501592,1372
4521607,2410686,669980,465
4521607,2595697,3998285,347
4521607,1950289,2825637,432
