prime,A,x0,trials
3549697,617219,3467732,264
3549697,1945215,396361,402
3549697,102307,1295115,14
3549697,905594,2540273,593
3549697,1779405,1536327,135
3549697,1776473,1128003,160
3549697,1130971,2282928,535
3549697,1591726,1858238,435
3549697,3388120,56920,176
3549697,3483213,426525,426
3672791,3002513,863277,114
3672791,939302,1122374,41
3672791,787786,1927236,136
3672791,2455360,1973537,132
3672791,466216,1251764,404
3672791,2881504,3173949,7
3672791,1216063,882738,405
3672791,670831,1426174,235
3672791,1198258,3451972,27
3672791,2724885,747760,181
3675649,692667,1434532,303
3675649,1220930,759173,277
3675649,439810,2063643,359
3675649,499144,148478,823
3675649,2362920,2967835,13
3675649,3631322,3668452,54
3675649,142688,1382452,835
3675649,153610,307553,7
3675649,929505,789006,251
3675649,386205,299176,478
