prime,A,x0,trials
6740029,3446700,5424428,1212
6740029,4871789,2740097,792
6740029,5105230,6195464,7
6740029,5535273,5057369,1883
6740029,4025909,6141986,433
6740029,6611000,63935,382
6740029,1065252,1053160,173
6740029,268437,1261834,234
6740029,3071976,1895806,170
6740029,5591210,4803832,845
6973277,6639737,6268272,2690
6973277,6882554,3147433,824
6973277,2517704,4315319,5146
6973277,5355394,1353436,1151
6973277,5222574,3021514,861
6973277,3942171,649737,739
6973277,2499585,1845055,1328
6973277,2750063,5625735,1122
6973277,3710138,3171385,2869
6973277,3831212,950330,59
7052107,828491,3419090,193
7052107,1878361,4007304,162
7052107,2361894,1672780,93
7052107,1376417,3094661,295
7052107,6794491,3482197,843
7052107,4685551,2690126,1853
7052107,3584763,2358239,36
7052107,1664429,3705510,686
7052107,1255695,6790694,940
7052107,5057630,4880421,195
