prime,A,x0,trials
2007431,1538328,536717,139
2007431,1902545,1683588,54
2007431,1010450,1216825,395
2007431,1892151,689409,1184
2007431,1812554,425681,69
2007431,1712782,1196505,219
2007431,524893,1663837,577
2007431,1703221,1246310,872
2007431,1280084,691291,336
2007431,1008225,1672385,231
2021639,1407713,1871741,21
2021639,1290916,1416754,99
2021639,1246014,608225,180
2021639,408929,981773,84
2021639,1341574,707751,116
2021639,1535430,2010524,173
2021639,1910519,60716,211
2021639,1699203,1092936,92
2021639,359921,13096,244
2021639,1724616,1041184,105
2070953,147827,1832150,63
2070953,609927,1360355,757
2070953,1619870,260042,397
2070953,1732750,1038650,497
2070953,1736558,1944535,381
2070953,1571802,243368,460
2070953,1060335,1297163,319
2070953,854435,1038063,79
2070953,1335142,446533,189
2070953,1824709,347776,223
