prime,A,x0,trials,param_a_count,param_b_avg
11093,2598,5966,13,3.0,174.36
11093,7492,3726,17,3.0,174.36
11093,6541,3621,9,3.0,174.36
11093,801,8368,25,3.0,174.36
11093,3959,1467,22,3.0,174.36
11093,7985,7415,21,3.0,174.36
11093,8069,9883,4,3.0,174.36
11093,2641,9199,10,3.0,174.36
11093,10323,4005,16,3.0,174.36
11093,9593,5384,20,3.0,174.36
11287,7984,2898,17,3.0,181.63
11287,7325,8987,28,3.0,181.63
11287,10014,10033,21,3.0,181.63
11287,7924,3554,43,3.0,181.63
11287,5518,11228,54,3.0,181.63
11287,8588,5862,16,3.0,181.63
11287,4187,331,46,3.0,181.63
11287,3568,2332,2,3.0,181.63
11287,7809,2249,30,3.0,181.63
11287,2301,3202,2,3.0,181.63
11383,9840,4923,9,3.0,184.7
11383,3159,3904,27,3.0,184.7
11383,2447,211,50,3.0,184.7
11383,4961,4793,10,3.0,184.7
11383,3404,11299,10,3.0,184.7
11383,7424,4313,16,3.0,184.7
11383,6957,9330,2,3.0,184.7
11383,8865,3420,17,3.0,184.7
11383,4783,2420,10,3.0,184.7
11383,5300,2264,7,3.0,184.7
