prime,A,x0,trials,param_a_count,param_b_avg
10267,3336,6453,2,3.0,168.77
10267,2578,6942,63,3.0,168.77
10267,1282,2830,9,3.0,168.77
10267,675,4951,18,3.0,168.77
10267,10169,3986,12,3.0,168.77
10267,9426,2725,22,3.0,168.77
10267,9308,6728,3,3.0,168.77
10267,6727,9686,1,3.0,168.77
10267,7260,1330,5,3.0,168.77
10267,4984,3856,36,3.0,168.77
10477,9743,5719,23,3.0,173.36
10477,3030,4264,44,3.0,173.36
10477,4723,7573,85,3.0,173.36
10477,4405,5807,10,3.0,173.36
10477,8335,4755,18,3.0,173.36
10477,10448,4618,4,3.0,173.36
10477,6091,1556,183,3.0,173.36
10477,1496,91,13,3.0,173.36
10477,1067,1984,67,3.0,173.36
10477,2585,8289,22,3.0,173.36
10691,5441,1444,9,4.0,136.32
10691,9115,3492,4,4.0,136.32
10691,2403,9249,1,4.0,136.32
10691,7161,162,31,4.0,136.32
10691,1076,10094,2,4.0,136.32
10691,6517,8380,1,4.0,136.32
10691,3017,3870,15,4.0,136.32
10691,1236,979,12,4.0,136.32
10691,3070,907,18,4.0,136.32
10691,1967,6620,7,4.0,136.32
