prime,A,x0,trials,param_a_count,param_b_avg
44497,19634,34801,206,3.0,359.96
44497,41841,8540,38,3.0,359.96
44497,33639,37869,11,3.0,359.96
44497,6794,34292,179,3.0,359.96
44497,39228,1593,6,3.0,359.96
44497,31614,4253,30,3.0,359.96
44497,32735,34800,63,3.0,359.96
44497,5318,9383,24,3.0,359.96
44497,151,16198,22,3.0,359.96
44497,37475,41629,20,3.0,359.96
45481,31333,21195,72,4.0,271.25
45481,21428,26042,5,4.0,271.25
45481,2931,11574,48,4.0,271.25
45481,34308,7914,28,4.0,271.25
45481,17693,11060,19,4.0,271.25
45481,33469,40313,96,4.0,271.25
45481,6439,26304,11,4.0,271.25
45481,44468,10507,31,4.0,271.25
45481,41825,25371,37,4.0,271.25
45481,5069,12490,25,4.0,271.25
45863,14415,13737,20,3.0,368.62
45863,29408,38387,31,3.0,368.62
45863,29131,12366,1,3.0,368.62
45863,44645,17077,8,3.0,368.62
45863,41596,4565,81,3.0,368.62
45863,8371,42946,42,3.0,368.62
45863,19930,24218,18,3.0,368.62
45863,1232,31937,31,3.0,368.62
45863,1598,19983,76,3.0,368.62
45863,36458,27608,34,3.0,368.62
