prime,A,x0,trials,param_a_count,param_b_avg
2237,2029,511,4,3.0,77.93
2237,373,1001,10,3.0,77.93
2237,1149,1076,7,3.0,77.93
2237,358,541,4,3.0,77.93
2237,1700,1634,6,3.0,77.93
2237,872,858,6,3.0,77.93
2237,1319,2229,1,3.0,77.93
2237,1981,801,2,3.0,77.93
2237,2160,681,7,3.0,77.93
2237,1186,1420,11,3.0,77.93
2251,675,2078,4,3.0,76.77
2251,727,1657,1,3.0,76.77
2251,168,558,17,3.0,76.77
2251,1206,1573,33,3.0,76.77
2251,154,2065,5,3.0,76.77
2251,502,1516,3,3.0,76.77
2251,1708,728,1,3.0,76.77
2251,1864,335,14,3.0,76.77
2251,469,2243,1,3.0,76.77
2251,506,1069,24,3.0,76.77
2287,1777,1120,39,3.0,76.48
2287,722,1504,5,3.0,76.48
2287,1343,385,12,3.0,76.48
2287,1825,982,16,3.0,76.48
2287,53,1255,12,3.0,76.48
2287,1166,617,16,3.0,76.48
2287,1678,2100,5,3.0,76.48
2287,736,1101,3,3.0,76.48
2287,1624,1228,17,3.0,76.48
2287,1361,847,1,3.0,76.48
