prime,A,x0,trials,param_a_count,param_b_avg
1423,1115,224,5,2.0,65.97
1423,1135,220,4,2.0,65.97
1423,409,445,6,2.0,65.97
1423,678,1127,4,2.0,65.97
1423,1171,1236,2,2.0,65.97
1423,906,826,12,2.0,65.97
1423,774,1215,16,2.0,65.97
1423,434,219,2,2.0,65.97
1423,337,569,7,2.0,65.97
1423,774,209,1,2.0,65.97
1433,1295,468,4,2.0,68.29
1433,425,1124,2,2.0,68.29
1433,965,530,21,2.0,68.29
1433,425,1391,77,2.0,68.29
1433,627,1147,13,2.0,68.29
1433,382,856,10,2.0,68.29
1433,887,867,28,2.0,68.29
1433,606,231,15,2.0,68.29
1433,1295,1016,20,2.0,68.29
1433,887,967,2,2.0,68.29
1453,825,172,4,2.0,67.44
1453,1016,1306,68,2.0,67.44
1453,346,392,36,2.0,67.44
1453,934,975,3,2.0,67.44
1453,106,604,8,2.0,67.44
1453,1360,283,5,2.0,67.44
1453,1277,455,2,2.0,67.44
1453,1269,113,3,2.0,67.44
1453,184,883,24,2.0,67.44
1453,880,173,7,2.0,67.44
