prime,A,x0,trials,param_a_count,param_b_avg
1033,526,626,2,2.0,49.18
1033,331,206,3,2.0,49.18
1033,209,727,22,2.0,49.18
1033,724,651,2,2.0,49.18
1033,34,976,1,2.0,49.18
1033,247,990,14,2.0,49.18
1033,512,645,7,2.0,49.18
1033,954,538,8,2.0,49.18
1033,228,82,11,2.0,49.18
1033,1023,585,3,2.0,49.18
1051,273,215,3,2.0,56.2
1051,768,1001,5,2.0,56.2
1051,42,438,11,2.0,56.2
1051,746,8,1,2.0,56.2
1051,561,654,3,2.0,56.2
1051,614,499,18,2.0,56.2
1051,473,950,2,2.0,56.2
1051,116,972,3,2.0,56.2
1051,194,1012,7,2.0,56.2
1051,391,571,4,2.0,56.2
1087,617,877,18,3.0,32.56
1087,687,489,21,3.0,32.56
1087,1018,396,55,3.0,32.56
1087,127,80,6,3.0,32.56
1087,13,68,7,3.0,32.56
1087,189,115,27,3.0,32.56
1087,656,424,6,3.0,32.56
1087,254,626,71,3.0,32.56
1087,580,767,38,3.0,32.56
1087,833,659,27,3.0,32.56
