prime,A,x0,trials,param_a_count,param_b_avg
2887,1016,2815,95,2.0,85.75
2887,1056,2613,21,2.0,85.75
2887,2239,2024,25,2.0,85.75
2887,2085,2787,3,2.0,85.75
2887,1262,435,24,2.0,85.75
2887,2239,1895,16,2.0,85.75
2887,2008,2702,11,2.0,85.75
2887,2401,672,13,2.0,85.75
2887,1196,1049,3,2.0,85.75
2887,1150,1865,17,2.0,85.75
3037,1230,10,12,2.0,81.2
3037,2604,1577,7,2.0,81.2
3037,2343,766,20,2.0,81.2
3037,2956,913,4,2.0,81.2
3037,2931,2782,11,2.0,81.2
3037,525,2225,1,2.0,81.2
3037,959,1835,44,2.0,81.2
3037,1539,607,4,2.0,81.2
3037,2697,877,14,2.0,81.2
3037,2352,14,12,2.0,81.2
3049,1763,363,18,2.0,69.6
3049,1013,1723,44,2.0,69.6
3049,2578,2648,12,2.0,69.6
3049,1621,317,38,2.0,69.6
3049,271,1274,10,2.0,69.6
3049,1428,3001,7,2.0,69.6
3049,271,1051,2,2.0,69.6
3049,1781,74,22,2.0,69.6
3049,1937,988,8,2.0,69.6
3049,2111,2685,32,2.0,69.6
