prime,A,x0,trials,param_a_count,param_b_avg
4259,585,1747,13,2.0,109.02
4259,4164,1446,10,2.0,109.02
4259,2890,2357,7,2.0,109.02
4259,2161,3618,6,2.0,109.02
4259,3068,4183,18,2.0,109.02
4259,2927,1663,12,2.0,109.02
4259,3941,1292,1,2.0,109.02
4259,791,1765,12,2.0,109.02
4259,95,3390,15,2.0,109.02
4259,1316,428,35,2.0,109.02
4523,1386,2028,4,2.0,116.08
4523,175,427,25,2.0,116.08
4523,115,1245,14,2.0,116.08
4523,3146,3495,11,2.0,116.08
4523,3619,2585,6,2.0,116.08
4523,3619,241,18,2.0,116.08
4523,4348,508,3,2.0,116.08
4523,3085,2481,18,2.0,116.08
4523,2065,4422,17,2.0,116.08
4523,1234,2616,2,2.0,116.08
4567,3346,3141,16,2.0,115.85
4567,1799,1996,25,2.0,115.85
4567,4405,279,27,2.0,115.85
4567,1257,3026,1,2.0,115.85
4567,835,4399,18,2.0,115.85
4567,1238,145,11,2.0,115.85
4567,206,2627,11,2.0,115.85
4567,726,3323,11,2.0,115.85
4567,1257,1360,17,2.0,115.85
4567,3243,3794,15,2.0,115.85
