prime,A,x0,trials,param_a_count,param_b_avg
9391,2344,8608,26,3.0,148.49
9391,8752,3154,5,3.0,148.49
9391,2941,8957,2,3.0,148.49
9391,7581,9050,4,3.0,148.49
9391,990,4006,16,3.0,148.49
9391,8752,1086,17,3.0,148.49
9391,1565,7138,40,3.0,148.49
9391,4633,3430,15,3.0,148.49
9391,4687,6409,35,3.0,148.49
9391,4197,393,29,3.0,148.49
9497,8314,1656,18,3.0,159.57
9497,7836,1134,37,3.0,159.57
9497,90,8741,255,3.0,159.57
9497,3284,5367,12,3.0,159.57
9497,8728,7537,30,3.0,159.57
9497,8105,4755,47,3.0,159.57
9497,7880,9006,12,3.0,159.57
9497,950,7377,37,3.0,159.57
9497,299,2250,9,3.0,159.57
9497,2179,3764,14,3.0,159.57
9631,2934,7101,43,3.0,159.51
9631,9075,24,35,3.0,159.51
9631,8233,8044,16,3.0,159.51
9631,7457,5438,1,3.0,159.51
9631,8078,2874,1,3.0,159.51
9631,3526,2475,6,3.0,159.51
9631,8765,3765,20,3.0,159.51
9631,1959,3001,10,3.0,159.51
9631,5608,7022,29,3.0,159.51
9631,5113,5399,11,3.0,159.51
