prime,A,x0,trials
43727287,6888350,39169851,5220
43727287,13976069,22308085,2688
43727287,36032496,1944258,5233
43727287,9317257,39185631,3410
43727287,3562316,18795273,2474
43727287,42648220,42377916,8130
43727287,16122494,664865,260
43727287,6317599,29093586,3569
43727287,23296537,8804376,2784
43727287,7982505,26075395,440
44992229,24391575,14016386,1003
44992229,28661635,800464,462
44992229,39692110,14659989,657
44992229,36395751,26398811,213
44992229,22999385,28142108,916
44992229,35978043,35920790,563
44992229,16114906,33632154,1079
44992229,32152752,44104887,491
44992229,30202487,35500882,1456
44992229,34242437,1919758,1201
45457117,16192855,3465999,1560
45457117,26384535,37775220,333
45457117,20156399,16757665,156
45457117,8916905,27654316,348
45457117,22184585,32129496,353
45457117,8069459,8424006,86
45457117,35411404,4081833,733
45457117,34945328,20295305,182
45457117,33349169,42464597,417
45457117,41306388,22601389,1528
