prime,A,x0,trials
10027579,8867762,7175237,391
10027579,2586418,5061839,717
10027579,788861,9975982,98
10027579,4059984,7393896,511
10027579,2452209,8489944,205
10027579,7987193,6564376,529
10027579,8989052,2008939,377
10027579,6990933,412354,1966
10027579,2158839,6315994,1247
10027579,8169441,6979406,147
10283953,9026722,7987677,262
10283953,3526669,6374600,605
10283953,4088856,2091741,1545
10283953,9910880,8186401,635
10283953,138675,2083019,198
10283953,8807589,2206722,114
10283953,6345648,3040684,565
10283953,6065739,439452,1119
10283953,3619856,9136575,303
10283953,7916825,9561346,583
10819321,339574,3533355,350
10819321,9228571,428449,261
10819321,306783,7597787,84
10819321,6259415,8673913,180
10819321,5512202,1232956,1109
10819321,2817228,7832026,392
10819321,638901,7074999,72
10819321,1144945,4590614,13
10819321,215279,10427445,774
10819321,4920477,8855215,191
