prime,A,x0,trials
98774089,61670359,28395547,2512
98774089,69130412,1186541,3804
98774089,63876718,58767201,1365
98774089,11039282,17881294,275
98774089,72404782,59985296,2283
98774089,89618783,9958011,981
98774089,86758817,76180804,4254
98774089,72661916,5833193,1638
98774089,20925460,76955333,7729
98774089,14748042,61725879,812
99279041,41291314,13590691,2100
99279041,79179463,3748260,1569
99279041,53316539,41075764,1210
99279041,98367665,37085,2445
99279041,37912731,29737599,7616
99279041,37164851,8258488,11154
99279041,97499044,3948590,302
99279041,61550632,77186912,463
99279041,85717720,62860998,5059
99279041,24979241,5054319,3621
99592109,82902859,94758304,1948
99592109,65387154,29144822,665
99592109,44141314,24360474,1339
99592109,38043797,73584102,826
99592109,80328110,75865663,5135
99592109,92825565,28365684,4941
99592109,39957946,17797884,2195
99592109,8217571,74604119,4357
99592109,80701339,59291158,6823
99592109,83133570,52896014,831
