prime,A,x0,trials
13343321,1341486,9193309,597
13343321,858619,2356963,330
13343321,1336700,938935,385
13343321,4974374,9832613,1012
13343321,12574354,3752115,290
13343321,3127231,10324939,2426
13343321,6777030,10881870,126
13343321,4879338,10526691,359
13343321,4797395,6571181,3766
13343321,3140527,491009,597
13457239,3555226,4541344,1068
13457239,9893309,6046218,462
13457239,10758021,6296871,649
13457239,2275594,4408880,66
13457239,7290241,8218495,1817
13457239,2024020,11059598,167
13457239,9360972,11432184,662
13457239,401748,6490044,35
13457239,2589049,2293195,146
13457239,9973342,4364682,683
14512229,12884857,6258470,582
14512229,8844237,1075335,304
14512229,12684460,5918966,42
14512229,501494,470084,382
14512229,5490455,13604931,628
14512229,835440,2936115,464
14512229,7011425,7728294,475
14512229,7203869,8107829,511
14512229,3745902,972621,48
14512229,8702684,7838899,510
