prime,A,x0,trials
14923177,13042319,86873,813
14923177,7869901,4810225,1103
14923177,5060119,5791372,736
14923177,578224,12669727,160
14923177,9835220,1752793,335
14923177,3824015,9109637,443
14923177,3574798,13928070,16
14923177,13424026,3867959,519
14923177,8206169,3536985,414
14923177,11956078,12772711,471
15923911,6587474,1564199,596
15923911,4852378,506336,330
15923911,2353169,11900618,1038
15923911,13648800,15339085,105
15923911,9772269,489787,480
15923911,12514916,4724981,342
15923911,2213677,13102,501
15923911,1918052,6139927,553
15923911,7271415,8559924,14
15923911,9966667,6192542,2192
16096753,8202438,12802392,120
16096753,5376219,15958912,172
16096753,8302129,13433211,89
16096753,13393661,15908857,163
16096753,6167761,14162191,2822
16096753,8778654,2180219,1271
16096753,14708828,6476727,1155
16096753,13393661,7843998,1009
16096753,768620,9557922,723
16096753,6084254,4446487,365
