prime,A,x0,trials
46648543,13708208,2179203,626
46648543,22805231,35933688,338
46648543,46114083,33899818,64
46648543,27165261,10529596,1345
46648543,1272629,21146110,703
46648543,43936967,35916616,379
46648543,17685428,17607249,889
46648543,9288584,7732533,295
46648543,18773004,24953299,187
46648543,4410549,40733193,315
47786719,654421,24068771,47
47786719,30294370,45223181,638
47786719,12789741,29124548,1
47786719,32006524,6756260,309
47786719,6238055,25781970,367
47786719,14781982,20966007,127
47786719,28226231,17801066,1025
47786719,11158743,47541551,865
47786719,14371411,42730409,51
47786719,42142314,26077797,349
49437007,20103689,28345691,1088
49437007,12771300,7070000,7
49437007,10943916,1852442,234
49437007,35123249,11128723,2297
49437007,9363611,33169491,4421
49437007,13194673,18976010,2851
49437007,13423406,22895963,2180
49437007,41403666,32942065,56
49437007,17697795,20141787,149
49437007,34484831,38336929,1499
