prime,A,x0,trials
16491763,12050299,5753800,1795
16491763,8368601,5618077,1268
16491763,12432426,14519993,2
16491763,1566795,14024716,1202
16491763,13640483,1205074,2338
16491763,14689073,6366088,80
16491763,10912131,2780191,6883
16491763,3523807,10320453,518
16491763,15432876,4857849,551
16491763,15600407,11814963,1948
17558083,9696130,13816836,2000
17558083,1887906,7978434,197
17558083,6315017,11654853,318
17558083,9297627,4363106,1299
17558083,16938259,13850223,1293
17558083,14576703,14902785,2421
17558083,15983998,12289089,134
17558083,16500161,9818797,167
17558083,8674178,11797408,272
17558083,11680392,4314707,1148
17632913,7130694,7246112,6792
17632913,1123927,10377480,349
17632913,327786,11891861,1154
17632913,12873399,614871,2007
17632913,10699889,8241990,6042
17632913,8250876,11698866,2018
17632913,14954594,12945816,1985
17632913,11530068,3509351,240
17632913,15539426,17468243,4643
17632913,5412203,8569615,2614
